module_code,module_title,credits_raw,term_raw,stage,dept_slug,academic_year,dept_name
ECMM145,Computational Hydrology,15,2,,engineering,2022/3,Engineering
ECMM146,Mathematical Modelling of Waste Water Treatment Processes,15,2,,engineering,2022/3,Engineering
ECMM147,Mechatronics: Sensors and Machine Automation,15,1,,engineering,2022/3,Engineering
ECMM148,Advanced CFD,15,1,,engineering,2022/3,Engineering
ECMM149,Linear Systems and Structural Analysis,15,1,,engineering,2022/3,Engineering
ECMM150,Structural Design,15,2,,engineering,2022/3,Engineering
ECMM151,Introduction to Earthquake Engineering,15,2,,engineering,2022/3,Engineering
ECMM153,Conceptual Design of Buildings,15,1,,engineering,2022/3,Engineering
ECMM158,Active and Passive Structural Control,15,2,,engineering,2022/3,Engineering
ECMM159,Structural Health and Performance Monitoring,15,2,,engineering,2022/3,Engineering
ECMM160,Engineering Materials and the Environment,15,2,,engineering,2022/3,Engineering
ECMM162,Water Management in Developing Countries,15,2,,engineering,2022/3,Engineering
ECMM163,Sustainable Engineering,15,2,,engineering,2022/3,Engineering
ECMM164,MSc Dissertation,60,2 and 3,,engineering,2022/3,Engineering
ECMM168,Project Management,15,1,,engineering,2022/3,Engineering
ECMM171,Programming for Engineering,15,1,,engineering,2022/3,Engineering
ECMM172,Management Science,15,2,,engineering,2022/3,Engineering
ECMM178,Computational Techniques for Engineers,15,2,,engineering,2022/3,Engineering
ECMM180,Business Start-up Project,90,"1, 2 and 3",,engineering,2022/3,Engineering
ECMM181,Entrepreneurship Skills Development 3,30,1 and 2,,engineering,2022/3,Engineering
EMP3001,Commercial and Industrial Experience,15,1,,engineering,2022/3,Engineering
EMP3003,Professional Experience,45,1 and 2,,engineering,2022/3,Engineering
CMM1001,Perspectives on Communications,30,1,Stage One Modules,communications,2022/3,Communications
CMM1002,Communications Challenges,30,2,Stage One Modules,communications,2022/3,Communications
DRA1015,Theatre Histories,30,1,Stage One Modules,communications,2022/3,Communications
DRA1016,Performance Analysis,30,2,Stage One Modules,communications,2022/3,Communications
DRA1017,Staging the Text,30,1,Stage One Modules,communications,2022/3,Communications
DRA1018,The Creative Actor,30,1,Stage One Modules,communications,2022/3,Communications
EAF1501,Major Debates in Film Theory,30,2,Stage One Modules,communications,2022/3,Communications
EAF1504,Introduction to Film History,30,1,Stage One Modules,communications,2022/3,Communications
EAF1506,Interrogating Screens,30,1,Stage One Modules,communications,2022/3,Communications
EAF1507,The Contemporary Film and Television Industries,30,2,Stage One Modules,communications,2022/3,Communications
CMM2002,Communications in the Workplace,30,1,Stage Two Modules,communications,2022/3,Communications
CMM2008,Communications Research Methods,30,2,Stage Two Modules,communications,2022/3,Communications
DRA2028,Performance and Participation,30,1,Stage Two Modules,communications,2022/3,Communications
DRA2044,Acting Shakespeare,30,1,Stage Two Modules,communications,2022/3,Communications
DRA2045,Theatre and Health,30,1,Stage Two Modules,communications,2022/3,Communications
DRA2061B,Digital Theatrecrafts,30,2,Stage Two Modules,communications,2022/3,Communications
DRA2072,Culture in / as Performance,30,1,Stage Two Modules,communications,2022/3,Communications
DRA2083,Intermedial Performance Practice,30,2,Stage Two Modules,communications,2022/3,Communications
DRA2086,Voice for the Actor,30,2,Stage Two Modules,communications,2022/3,Communications
DRA2087,Activism and Performance,30,1,Stage Two Modules,communications,2022/3,Communications
DRA2092,Modernist Drama in Contemporary Theatre,30,2,Stage Two Modules,communications,2022/3,Communications
DRA2096,Voices Across Stage and Screen,30,1,Stage Two Modules,communications,2022/3,Communications
EAF2502,Shots in the Dark,30,1,Stage Two Modules,communications,2022/3,Communications
EAF2508,"Cinescapes: Time, Space and Identity",30,1,Stage Two Modules,communications,2022/3,Communications
EAF2510,"Adaptation: Text, Image, Culture",30,2,Stage Two Modules,communications,2022/3,Communications
EAF2511,"Television: Times, Trends and Technologies",30,2,Stage Two Modules,communications,2022/3,Communications
EAF2512,"European Cinemas: Art, Industry, Entertainment",30,2,Stage Two Modules,communications,2022/3,Communications
EAF2513,Filmmaking,30,1,Stage Two Modules,communications,2022/3,Communications
DRA3011,Practice II: Technical Specialisation,30,1,Stage Three Modules,communications,2022/3,Communications
DRA3012,Theatre Practice I: Applied Drama,30,1,Stage Three Modules,communications,2022/3,Communications
DRA3024,Restoration Theatre:Culture and Politics,30,1,Stage Three Modules,communications,2022/3,Communications
DRA3030,Interpretative Acting II,30,1,Stage Three Modules,communications,2022/3,Communications
DRA3050,Creative Industries Management,30,1,Stage Three Modules,communications,2022/3,Communications
DRA3061,Practical Essay,30,2 and 3,Stage Three Modules,communications,2022/3,Communications
DRA3076,The Actor's Body: Intercultural Theories and Practices,30,1,Stage Three Modules,communications,2022/3,Communications
DRA3088,Women and Theatre 1700-1928,30,1,Stage Three Modules,communications,2022/3,Communications
DRA3092,Theatre for a Changing Climate,30,1,Stage Three Modules,communications,2022/3,Communications
DRA3094,Theatre Dissertation,30,2,Stage Three Modules,communications,2022/3,Communications
DRA3095,Music Drama,30,1,Stage Three Modules,communications,2022/3,Communications
DRA3099,"British South Asian Theatre, Film and Television",30,1,Stage Three Modules,communications,2022/3,Communications
DRA3100,Physical Performance,30,1,Stage Three Modules,communications,2022/3,Communications
DRA3102,Audio Dramaturgy: Theatre of the Ear,30,1,Stage Three Modules,communications,2022/3,Communications
DRA3104,Approaches to Acting,30,1,Stage Three Modules,communications,2022/3,Communications
EAF3106,"Female Screens: Representation, Agency and Authorship",30,2,Stage Three Modules,communications,2022/3,Communications
EAF3501,American Independent Film,30,1,Stage Three Modules,communications,2022/3,Communications
EAF3508,Beyond Sex and the City: Becoming a Woman in Western Cinema,30,1,Stage Three Modules,communications,2022/3,Communications
EAF3513,British Screens,30,2,Stage Three Modules,communications,2022/3,Communications
EAF3514,Film Studies Dissertation,30,2,Stage Three Modules,communications,2022/3,Communications
EAF3515,Something to See: War and Visual Media,30,1,Stage Three Modules,communications,2022/3,Communications
EAF3516,Creative Film Dissertation,30,2,Stage Three Modules,communications,2022/3,Communications
EAF3518,Queering British Film and Television,30,2,Stage Three Modules,communications,2022/3,Communications
EAF3519,Cinema in the Anthropocene,30,2,Stage Three Modules,communications,2022/3,Communications
DRAM103,Cultural Adaptation,30,1,Masters Modules,communications,2022/3,Communications
DRAM136,Contemporary Performance Practices,30,1,Masters Modules,communications,2022/3,Communications
DRAM141,Ideas Generation and the Creative Process,30,1,Masters Modules,communications,2022/3,Communications
DRAM142,Creative Management,30,2,Masters Modules,communications,2022/3,Communications
DRAM145,Dissertation (Written or Project),60,2 and 3,Masters Modules,communications,2022/3,Communications
DRAM147,Applying Performance: A Reflective Practice,30,2,Masters Modules,communications,2022/3,Communications
DRAM149,Performance Practice Project,30,2,Masters Modules,communications,2022/3,Communications
DRAM150,Researching Theatre and Performance,30,1 and 2,Masters Modules,communications,2022/3,Communications
EAFM007,Critical Debates in Screen Studies,30,2,Masters Modules,communications,2022/3,Communications
EAFM081,Hearing Film: Film Sound and Music,30,2,Masters Modules,communications,2022/3,Communications
EAFM088,"Sense, Sensation and Cinema",30,1,Masters Modules,communications,2022/3,Communications
EAFM200,Distribution and Markets,30,1,Masters Modules,communications,2022/3,Communications
EAFM201,The Entertainment Value Chain,30,2,Masters Modules,communications,2022/3,Communications
EAFM202,Models of Innovation,30,2,Masters Modules,communications,2022/3,Communications
EAFM203,Dissertation,60,3,Masters Modules,communications,2022/3,Communications
EAFM204,Dissertation Project,60,3,Masters Modules,communications,2022/3,Communications
EAFM205,"The International Film Business: Approaches, Concepts and Strategies",30,1,Masters Modules,communications,2022/3,Communications
EAFM910,"Stars, Stardom and Celebrity From the Classical Era to the Contemporary",30,2,Masters Modules,communications,2022/3,Communications
EAFM911,Dissertation,60,2 and 3,Masters Modules,communications,2022/3,Communications
PSY1105,Introduction to Behaviour and Evolution,15,1,Stage One Modules,psychology,2022/3,Psychology
PSY1126,Classic Studies in Psychology,15,2,Stage One Modules,psychology,2022/3,Psychology
PSY1202,Introduction to Biological Psychology,15,2,Stage One Modules,psychology,2022/3,Psychology
PSY1203,Introduction to Social Psychology,15,1,Stage One Modules,psychology,2022/3,Psychology
PSY1204,Introduction to Clinical Psychology,15,1,Stage One Modules,psychology,2022/3,Psychology
PSY1205,Introduction to Statistics,15,1 and 2,Stage One Modules,psychology,2022/3,Psychology
PSY1206,Introduction to Research Methods,15,1,Stage One Modules,psychology,2022/3,Psychology
PSY1207,"Cognition, Emotion and Development",15,2,Stage One Modules,psychology,2022/3,Psychology
PSY1208,Workplace Learning,15,1 and 2,Stage One Modules,psychology,2022/3,Psychology
PSY2203,Social Psychology II,15,1,Stage Two Modules,psychology,2022/3,Psychology
PSY2205,Personality and Individual Differences,15,1,Stage Two Modules,psychology,2022/3,Psychology
PSY2206,Methods and Statistics in Psychology II,15,1 and 2,Stage Two Modules,psychology,2022/3,Psychology
PSY2209,Cognition Practical I,15,1,Stage Two Modules,psychology,2022/3,Psychology
PSY2210,Social Practical I,15,1,Stage Two Modules,psychology,2022/3,Psychology
PSY2212,Cognition Practical II,15,2,Stage Two Modules,psychology,2022/3,Psychology
PSY2213,Social Practical II,15,2,Stage Two Modules,psychology,2022/3,Psychology
PSY2214,Observations and Experiments in Animal Behaviour,15,1,Stage Two Modules,psychology,2022/3,Psychology
PSY2216,Qualitative Methods and Interview Skills,15,2,Stage Two Modules,psychology,2022/3,Psychology
PSY2217,Wild Behaviour,15,2,Stage Two Modules,psychology,2022/3,Psychology
PSY2218,Social Practical III,15,1,Stage Two Modules,psychology,2022/3,Psychology
PSY2303,Cognition and Emotion,15,2,Stage Two Modules,psychology,2022/3,Psychology
PSY2304,Biological Basis of Behaviour,15,2,Stage Two Modules,psychology,2022/3,Psychology
PSY2306,Development Psychology and Psychopathology,15,1,Stage Two Modules,psychology,2022/3,Psychology
PSY3401,Psychology Research Project,45,1 and 2,Stage Three Modules,psychology,2022/3,Psychology
PSY3402,Methods and Statistics in Psychology III,15,1,Stage Three Modules,psychology,2022/3,Psychology
PSY3403,Contemporary Issues in Psychology,15,2,Stage Three Modules,psychology,2022/3,Psychology
PSY3404,One Year Study Abroad,120,"1, 2 and 3",Stage Three Modules,psychology,2022/3,Psychology
PSY3405,Psychology Dissertation,30,1 and 2,Stage Three Modules,psychology,2022/3,Psychology
PSY3406,Professional Placement,120,"1, 2 and 3",Stage Three Modules,psychology,2022/3,Psychology
PSY3411,Psychology and Law,15,1 and 2,Stage Three Modules,psychology,2022/3,Psychology
PSY3412,The Psychology of Gender,15,1,Stage Three Modules,psychology,2022/3,Psychology
PSY3416,Work and Organisational Psychology,15,1,Stage Three Modules,psychology,2022/3,Psychology
PSY3417,The Associative Mind,15,1,Stage Three Modules,psychology,2022/3,Psychology
PSY3418,Processes of Human Memory,15,1,Stage Three Modules,psychology,2022/3,Psychology
PSY3419,Studying Cognition and Emotion with Brain Imaging,15,1,Stage Three Modules,psychology,2022/3,Psychology
PSY3420,Brain Plasticity and Language Learning across the Lifespan,15,1,Stage Three Modules,psychology,2022/3,Psychology
PSY3424,"Applied Social Psychology: Health, Environment and Society",15,1,Stage Three Modules,psychology,2022/3,Psychology
PSY3425,Cognitive Behavioural Approaches to Mood Disorders,15,2,Stage Three Modules,psychology,2022/3,Psychology
PSY3426,Parental Psychiatric Disorders and Children's Development,15,2,Stage Three Modules,psychology,2022/3,Psychology
PSY3427,Compulsive Behaviour,15,1,Stage Three Modules,psychology,2022/3,Psychology
PSY3431,Comparative Approaches in the Study of Brain and Behaviour,15,1,Stage Three Modules,psychology,2022/3,Psychology
PSY3432,The Moral Mind,15,1,Stage Three Modules,psychology,2022/3,Psychology
PSY3436,Neuropsychology of Ageing and Dementia,15,1,Stage Three Modules,psychology,2022/3,Psychology
PSY3437,The Psychology of Addiction,15,1 and 2,Stage Three Modules,psychology,2022/3,Psychology
PSY3439,Social Exclusion and Inclusion in Childhood and Adolescence,15,1,Stage Three Modules,psychology,2022/3,Psychology
PSY3440,The Psychology of Helping,15,1,Stage Three Modules,psychology,2022/3,Psychology
PSY3441,Psychology of Close Relationships,15,1,Stage Three Modules,psychology,2022/3,Psychology
PSY3443,The Social Psychology of Ageing and Ageism,15,1,Stage Three Modules,psychology,2022/3,Psychology
PSY3444,Foundations of Human Behaviour,15,1,Stage Three Modules,psychology,2022/3,Psychology
PSY3445,Mechanisms of Face Recognition,15,1,Stage Three Modules,psychology,2022/3,Psychology
PSY3446,Prevention Science in Developmental Psychopathology,15,2,Stage Three Modules,psychology,2022/3,Psychology
PSY3447,Solitude and Social Withdrawal across the Lifespan,15,1,Stage Three Modules,psychology,2022/3,Psychology
PSY3448,Sleep and Psychology,15,2,Stage Three Modules,psychology,2022/3,Psychology
PSY3449,The Evolution of Social Behaviour,15,1,Stage Three Modules,psychology,2022/3,Psychology
PSY3450,Philosophy of Mind,15,1,Stage Three Modules,psychology,2022/3,Psychology
PSY3451,"Clinical Neuroscience: Brains, Drugs and Psychiatry",15,2,Stage Three Modules,psychology,2022/3,Psychology
PSY3452,Social and Affective Neuroscience,15,1,Stage Three Modules,psychology,2022/3,Psychology
PSY3453,The Numerical Brain,15,1,Stage Three Modules,psychology,2022/3,Psychology
PSY3454,Lifecourse Influences on Behaviour and Cognition,15,2,Stage Three Modules,psychology,2022/3,Psychology
PSY3455,Environmental Psychology,15,2,Stage Three Modules,psychology,2022/3,Psychology
PSY3910,Professional Development Experience,5,1 and 2,Stage Three Modules,psychology,2022/3,Psychology
PYC3007,Core Skills for Working with Young People with Mental Health Problems and Their Families,60,"1, 2 and 3",Stage Three Modules,psychology,2022/3,Psychology
PYC3008,Evidence-based CBT with Children and Young People,60,"1, 2 and 3",Stage Three Modules,psychology,2022/3,Psychology
PYC3009,Evidence-based Parenting Interventions,60,"1, 2 and 3",Stage Three Modules,psychology,2022/3,Psychology
PYC3010,Fundamental Principles 0-5s,20,"1, 2 and 3",Stage Three Modules,psychology,2022/3,Psychology
PYC3011,Interventions to Enhance Attachment in Vulnerable Groups,20,"1, 2 and 3",Stage Three Modules,psychology,2022/3,Psychology
PYC3012,Interventions for Existing Diagnosable Problems in Children Aged 1.5 to 5 Years,20,"1, 2 and 3",Stage Three Modules,psychology,2022/3,Psychology
PYC3019,Engagement and Assessment of Patients with Common Mental Health Problems,20,1,Stage Three Modules,psychology,2022/3,Psychology
PYC3019DA,Engagement and Assessment of Patients with Common Mental Health Problems,20,1,Stage Three Modules,psychology,2022/3,Psychology
PYC3020,Evidence-based Low Intensity Treatments for Common Mental Health Problems,20,1,Stage Three Modules,psychology,2022/3,Psychology
PYC3020DA,Evidence-based Low Intensity Treatments for Common Mental Health Problems,20,1,Stage Three Modules,psychology,2022/3,Psychology
PYC3021,"Values, Diversity and Context",20,2,Stage Three Modules,psychology,2022/3,Psychology
PYC3021DA,"Values, Diversity and Context",20,2,Stage Three Modules,psychology,2022/3,Psychology
PYC3022,Children and Young People's Mental Health Settings: Context and Values,20,2 and 3,Stage Three Modules,psychology,2022/3,Psychology
PYC3023,Fundamental Skills: Assessment and Engagement,20,2 and 3,Stage Three Modules,psychology,2022/3,Psychology
PYC3024,Evidence-based Interventions for Common Mental Health Problems with Children and Young People (Theory and Skills),20,"1, 2 and 3",Stage Three Modules,psychology,2022/3,Psychology
PYC3025,"Working, Assessing and Engaging in Education Settings",20,1 and 2,Stage Three Modules,psychology,2022/3,Psychology
PYC3026,Common Problems and Processes in Education Settings,20,2 and 3,Stage Three Modules,psychology,2022/3,Psychology
PYC3027,Interventions for Emerging Mental Health Difficulties in Education Settings,20,2,Stage Three Modules,psychology,2022/3,Psychology
PYC3028,Autism-Learning Disability Core Knowledge and Skills,20,2,Stage Three Modules,psychology,2022/3,Psychology
PYC3029,"Assessment, Engagement and Formulation with Young People and Families (Autism and Learning Disabilities)",20,2,Stage Three Modules,psychology,2022/3,Psychology
PYC3030,Mental Health Interventions with Young People and Families (Autism and Learning Disabilities),20,2 and 3,Stage Three Modules,psychology,2022/3,Psychology
PYC3031,Engagement and Assessment with People with Severe Mental Health Problems,20,"1, 2 and 3",Stage Three Modules,psychology,2022/3,Psychology
PYC3032,Care Planning in Partnership,20,"1, 2 and 3",Stage Three Modules,psychology,2022/3,Psychology
PYC3033,Low Intensity Psychological Interventions for Severe Mental Health Problems,20,"1, 2 and 3",Stage Three Modules,psychology,2022/3,Psychology
PYC3034DA,End Point Assessment,,,Stage Three Modules,psychology,2022/3,Psychology
PYC3132,Supervising Evidence-Based Psychological Therapies (Low Intensity Cognitive Behavioural Therapy),20,1,Stage Three Modules,psychology,2022/3,Psychology
PYC3133,Evidence-Based Practice,20,1 and 3,Stage Three Modules,psychology,2022/3,Psychology
PYC3134,Enhanced Practice,20,2 and 3,Stage Three Modules,psychology,2022/3,Psychology
PYC3135,Introduction to Leadership,20,2 and 3,Stage Three Modules,psychology,2022/3,Psychology
PYC3136,"Working, Assessing and Engaging in Community Based and Primary Care Settings",20,1 and 2,Stage Three Modules,psychology,2022/3,Psychology
PYC3137,Mental Health Prevention in Community and Primary Care Settings,20,2 and 3,Stage Three Modules,psychology,2022/3,Psychology
PYC3138,Interventions for Emerging Mental Health Difficulties in Community and Primary Care Settings,20,2,Stage Three Modules,psychology,2022/3,Psychology
PSYM201,Advanced Statistics,30,1 and 2,Masters Modules,psychology,2022/3,Psychology
PSYM202,Behavioural Science Research Skills,15,1 and 2,Masters Modules,psychology,2022/3,Psychology
PSYM204,Advances and Methods in Social and Organisational Psychology,30,1 and 2,Masters Modules,psychology,2022/3,Psychology
PSYM205,Advances and Methods in Animal Behaviour,30,1 and 2,Masters Modules,psychology,2022/3,Psychology
PSYM208,Animal Behaviour Research Skills,15,"1, 2 and 3",Masters Modules,psychology,2022/3,Psychology
PSYM210,Research Apprenticeship,90,"1, 2 and 3",Masters Modules,psychology,2022/3,Psychology
PSYM211,Current Research Issues in Social and Organisational Psychology,15,2,Masters Modules,psychology,2022/3,Psychology
PSYM212,Current Research Issues in Psychological Research Methods,15,1 and 2,Masters Modules,psychology,2022/3,Psychology
PSYM213,Current Research Issues in Animal Behaviour,15,1 and 2,Masters Modules,psychology,2022/3,Psychology
PSYM220,Research Project,60,"1, 2 and 3",Masters Modules,psychology,2022/3,Psychology
PSYM220Z,Research Project,60,1 and 2,Masters Modules,psychology,2022/3,Psychology
PSYM221,Introduction to Statistics,15,1,Masters Modules,psychology,2022/3,Psychology
PSYM221Z,Introduction to Statistics,15,1,Masters Modules,psychology,2022/3,Psychology
PSYM222,Research Methods and Conceptual Issues in Psychology,15,1,Masters Modules,psychology,2022/3,Psychology
PSYM222Z,Research Methods and Conceptual Issues in Psychology,15,1,Masters Modules,psychology,2022/3,Psychology
PSYM223,Social Psychology,15,2,Masters Modules,psychology,2022/3,Psychology
PSYM223Z,Social Psychology,15,1,Masters Modules,psychology,2022/3,Psychology
PSYM225,Biological Psychology,15,1,Masters Modules,psychology,2022/3,Psychology
PSYM225Z,Biological Psychology,15,1,Masters Modules,psychology,2022/3,Psychology
PSYM227,Clinical Psychology,15,1,Masters Modules,psychology,2022/3,Psychology
PSYM227Z,Clinical Psychology,15,1,Masters Modules,psychology,2022/3,Psychology
PSYM230,Advances in Clinical Psychology and Neuroscience,15,,Masters Modules,psychology,2022/3,Psychology
PSYM231,Critical Perspectives in Addiction Psychology,15,,Masters Modules,psychology,2022/3,Psychology
PSYM232,Current Research Issues in Clinical Psychology,15,,Masters Modules,psychology,2022/3,Psychology
PSYM233,Clinical Psychology Placement,15,,Masters Modules,psychology,2022/3,Psychology
PYCM001,Psychological Therapies Research Project,60,"1, 2 and 3",Masters Modules,psychology,2022/3,Psychology
PYCM002,Methodological Approaches in Psychological Therapies Research,20,"1, 2 and 3",Masters Modules,psychology,2022/3,Psychology
PYCM015,Family Therapy and the Family of Therapies,15,1,Masters Modules,psychology,2022/3,Psychology
PYCM027,Core Skills for Working with Young People with Mental Health Problems and Their Families,60,"1, 2 and 3",Masters Modules,psychology,2022/3,Psychology
PYCM028,Evidence-based CBT with Children and Young People,60,"1, 2 and 3",Masters Modules,psychology,2022/3,Psychology
PYCM029,Evidence-based Parenting Interventions,60,"1, 2 and 3",Masters Modules,psychology,2022/3,Psychology
PYCM030,Systemic Family Practice in CAMHS,30,1,Masters Modules,psychology,2022/3,Psychology
PYCM031,Systemic Family Practice for Adolescent Eating Disorders,30,2 and 3,Masters Modules,psychology,2022/3,Psychology
PYCM032,Systemic Family Practice for Adolescent Conduct Disorders,15,2,Masters Modules,psychology,2022/3,Psychology
PYCM033,Systemic Family Practice for Adolescent Self-harm/Depression,15,3,Masters Modules,psychology,2022/3,Psychology
PYCM034,Fundamental Principles 0-5s,20,"1, 2 and 3",Masters Modules,psychology,2022/3,Psychology
PYCM035,Interventions to Enhance Attachment in Vulnerable Groups,20,"1, 2 and 3",Masters Modules,psychology,2022/3,Psychology
PYCM036,Interventions for Existing Diagnosable Problems in Children Aged 1.5 to 5 Years,20,"1, 2 and 3",Masters Modules,psychology,2022/3,Psychology
PYCM037,The Fundamentals of Cognitive Behavioural Therapy,30,"1, 2 and 3",Masters Modules,psychology,2022/3,Psychology
PYCM038,Cognitive Behavioural Therapy (CBT) for Depression,30,"1, 2 and 3",Masters Modules,psychology,2022/3,Psychology
PYCM039,Cognitive Behavioural Therapy (CBT) for Anxiety Disorder,30,"1, 2 and 3",Masters Modules,psychology,2022/3,Psychology
PYCM040,Cognitive Behavioural Therapy (CBT) - Clinical Practice,30,"1, 2 and 3",Masters Modules,psychology,2022/3,Psychology
PYCM042,Clinical Supervision Practice Placement,30,2,Masters Modules,psychology,2022/3,Psychology
PYCM051,Psychological Therapies Research Methods,15,1 and 2,Masters Modules,psychology,2022/3,Psychology
PYCM052,Evidenced-Based Practice and Practice-Based Evidence in Family Therapy,15,3,Masters Modules,psychology,2022/3,Psychology
PYCM053,Key Concepts and Skills in Systemic/Family Therapy Practice,15,1 and 2,Masters Modules,psychology,2022/3,Psychology
PYCM054,Systemic Clinical Practice: Part 1,15,"1, 2 and 3",Masters Modules,psychology,2022/3,Psychology
PYCM055,Systemic Clinical Practice: Part 2,15,"1, 2 and 3",Masters Modules,psychology,2022/3,Psychology
PYCM056,Issues in Contemporary Family Therapy Practice,15,2,Masters Modules,psychology,2022/3,Psychology
PYCM057,Couple Therapy,15,3,Masters Modules,psychology,2022/3,Psychology
PYCM061,Psychodynamic Clinical Practice II,15,"1, 2 and 3",Masters Modules,psychology,2022/3,Psychology
PYCM067,Engagement and Assessment of Patients with Common Mental Health Problems,20,1,Masters Modules,psychology,2022/3,Psychology
PYCM068,Evidence-based Low Intensity Treatments for Common Mental Health Problems,20,1,Masters Modules,psychology,2022/3,Psychology
PYCM069,"Values, Diversity and Context",20,2,Masters Modules,psychology,2022/3,Psychology
PYCM070,Fundamentals of Professional Practice and Ethics,20,"1, 2 and 3",Masters Modules,psychology,2022/3,Psychology
PYCM070DA,Fundamentals of Professional Practice and Ethics,20,"1, 2 and 3",Masters Modules,psychology,2022/3,Psychology
PYCM077,Essential Competencies for Working with People with Psychosis and Bipolar Diagnoses,30,"1, 2 and 3",Masters Modules,psychology,2022/3,Psychology
PYCM078,Cognitive Behavioural Therapy (CBT) for Psychosis and Bipolar Disorder,30,"1, 2 and 3",Masters Modules,psychology,2022/3,Psychology
PYCM079,Children and Young People's Mental Health Settings: Context and Values,20,2 and 3,Masters Modules,psychology,2022/3,Psychology
PYCM080,Fundamental Skills: Assessment and Engagement,20,2 and 3,Masters Modules,psychology,2022/3,Psychology
PYCM081,Evidence-based Interventions for Common Mental Health Problems with Children and Young People (Theory and Skills),20,"1, 2 and 3",Masters Modules,psychology,2022/3,Psychology
PYCM082,"Working, Assessing and Engaging in Education Settings",20,1 and 2,Masters Modules,psychology,2022/3,Psychology
PYCM083,Common Problems and Processes in Education Settings,20,2 and 3,Masters Modules,psychology,2022/3,Psychology
PYCM084,Interventions for Emerging Mental Health Difficulties in Education Settings,20,2,Masters Modules,psychology,2022/3,Psychology
PYCM086,Autism-Learning Disability Core Knowledge and Skills,20,1 and 2,Masters Modules,psychology,2022/3,Psychology
PYCM087,"Assessment, Engagement and Formulation with Young People and Families (Autism and Learning Disabilities)",20,2 and 3,Masters Modules,psychology,2022/3,Psychology
PYCM088,Mental Health Interventions with Young People and Families (Autism and Learning Disabilities),20,2,Masters Modules,psychology,2022/3,Psychology
PYCM089,Supervising Evidence-Based Psychological Therapies/Interventions in Child and Adolescent Mental Health,30,1,Masters Modules,psychology,2022/3,Psychology
PYCM090,Clinical Supervision Practice Placement (Wellbeing Practitioner for Children and Young People),30,"1, 2 and 3",Masters Modules,psychology,2022/3,Psychology
PYCM091,Clinical Supervision Practice Placement (Education Mental Health Practitioner),30,2,Masters Modules,psychology,2022/3,Psychology
PYCM096,Evidence-based Low Intensity Treatments for Common Mental Health Problems,20,1,Masters Modules,psychology,2022/3,Psychology
PYCM097DA,Evidence-Based Psychological Interventions in Clinical Practice,30,"1, 2 and 3",Masters Modules,psychology,2022/3,Psychology
PYCM098DA,Clinical Research and Evidence-Based Practice,40,"1, 2 and 3",Masters Modules,psychology,2022/3,Psychology
PYCM099,"Clinical Practice with Children, Young People and Families",70,"1, 2 and 3",Masters Modules,psychology,2022/3,Psychology
PYCM100DA,"Assessment, Diagnosis and Formulation in Clinical Practice",20,"1, 2 and 3",Masters Modules,psychology,2022/3,Psychology
PYCM101,Psychological Therapies Research and Evaluation,60,"1, 2 and 3",Masters Modules,psychology,2022/3,Psychology
PYCM102DA,Degree Apprenticeship End Point Assessment,20,"1, 2 and 3",Masters Modules,psychology,2022/3,Psychology
PYCM103,"Values, Diversity and Context",20,2,Masters Modules,psychology,2022/3,Psychology
PYCM104,The Fundamentals of Cognitive Behavioural Therapy,20,2,Masters Modules,psychology,2022/3,Psychology
PYCM105,Cognitive Behavioural Therapy (CBT) for Anxiety and Depression - Theory,20,3,Masters Modules,psychology,2022/3,Psychology
PYCM106,Cognitive Behavioural Therapy (CBT) for Anxiety and Depression - Clinical Practice,20,3,Masters Modules,psychology,2022/3,Psychology
PYCM107,Working with Complexity: Essential Competencies for Working with People with Psychosis and Bipolar Disorder,20,"1, 2 and 3",Masters Modules,psychology,2022/3,Psychology
PYCM108,Cognitive Behavioural Therapy (CBT) for Psychosis and Bipolar Disorder - Theory,20,2 and 3,Masters Modules,psychology,2022/3,Psychology
PYCM109,Cognitive Behavioural Therapy (CBT) for Psychosis and Bipolar Disorder - Clinical Practice,20,2 and 3,Masters Modules,psychology,2022/3,Psychology
PYCM110,Working with Complexity: Essential Competencies for Working with People with Personality Disorder,20,"1, 2 and 3",Masters Modules,psychology,2022/3,Psychology
PYCM111,Cognitive Behavioural Therapy (CBT) for Personality Disorder - Theory,20,2 and 3,Masters Modules,psychology,2022/3,Psychology
PYCM112,Cognitive Behavioural Therapy (CBT) for Personality disorder - Clinical Practice,20,2 and 3,Masters Modules,psychology,2022/3,Psychology
PYCM114,Psychoanalytic Theory I,30,"1, 2 and 3",Masters Modules,psychology,2022/3,Psychology
PYCM115,Institutional Observation,30,"1, 2 and 3",Masters Modules,psychology,2022/3,Psychology
PYCM116,Psychological Therapies Small-Scale Research Project and Viva,60,"1, 2 and 3",Masters Modules,psychology,2022/3,Psychology
PYCM117,Children and Young People's Mental Health Settings: Context and Values,20,2 and 3,Masters Modules,psychology,2022/3,Psychology
PYCM118,"Working with CYP and Families with complex mental health needs: Assessment, Engagement and Formulation",20,2 and 3,Masters Modules,psychology,2022/3,Psychology
PYCM119,Working with CYP and Families with Complex Mental Health Needs: Therapeutic Skills and Interventions to Improve Psychological Wellbeing,20,1 and 3,Masters Modules,psychology,2022/3,Psychology
PYCM120,Engagement and assessment with people with severe mental health problems,20,"1, 2 and 3",Masters Modules,psychology,2022/3,Psychology
