module_code,module_title,credits_raw,term_raw,stage,dept_slug,academic_year,dept_name
DRA1016,Performance Analysis,30,2,Stage One Modules,communications,2021/2,Communications
DRA1017,Staging the Text,30,1,Stage One Modules,communications,2021/2,Communications
DRA1018,The Creative Actor,30,1,Stage One Modules,communications,2021/2,Communications
EAF1501,Major Debates in Film Theory,30,2,Stage One Modules,communications,2021/2,Communications
EAF1504,Introduction to Film History,30,1,Stage One Modules,communications,2021/2,Communications
EAF1506,Interrogating Screens,30,1,Stage One Modules,communications,2021/2,Communications
EAF1507,The Contemporary Film and Television Industries,30,2,Stage One Modules,communications,2021/2,Communications
DRA2028,Performance and Participation,30,1,Stage Two Modules,communications,2021/2,Communications
DRA2044,Acting Shakespeare,30,1,Stage Two Modules,communications,2021/2,Communications
DRA2045,Theatre and Health,30,1,Stage Two Modules,communications,2021/2,Communications
DRA2061B,Digital Theatrecrafts,30,2,Stage Two Modules,communications,2021/2,Communications
DRA2072,Culture in / as Performance,30,1,Stage Two Modules,communications,2021/2,Communications
DRA2083,Intermedial Performance Practice,30,1,Stage Two Modules,communications,2021/2,Communications
DRA2086,Voice for the Actor,30,2,Stage Two Modules,communications,2021/2,Communications
DRA2087,Activism and Performance,30,1,Stage Two Modules,communications,2021/2,Communications
DRA2092,Modernist Drama in Contemporary Theatre,30,2,Stage Two Modules,communications,2021/2,Communications
DRA2096,Voices Across Stage and Screen,30,1,Stage Two Modules,communications,2021/2,Communications
EAF2502,Shots in the Dark,30,1,Stage Two Modules,communications,2021/2,Communications
EAF2508,"Cinescapes: Time, Space and Identity",30,1,Stage Two Modules,communications,2021/2,Communications
EAF2510,"Adaptation: Text, Image, Culture",30,2,Stage Two Modules,communications,2021/2,Communications
EAF2511,"Television: Times, Trends and Technologies",30,2,Stage Two Modules,communications,2021/2,Communications
EAF2512,"European Cinemas: Art, Industry, Entertainment",30,2,Stage Two Modules,communications,2021/2,Communications
EAF2513,Filmmaking,30,1,Stage Two Modules,communications,2021/2,Communications
DRA3011,Practice II: Technical Specialisation,30,1,Stage Three Modules,communications,2021/2,Communications
DRA3012,Theatre Practice I: Applied Drama,30,1,Stage Three Modules,communications,2021/2,Communications
DRA3024,Restoration Theatre:Culture and Politics,30,1,Stage Three Modules,communications,2021/2,Communications
DRA3030,Interpretative Acting II,30,1,Stage Three Modules,communications,2021/2,Communications
DRA3050,Creative Industries Management,30,1,Stage Three Modules,communications,2021/2,Communications
DRA3061,Practical Essay,30,2 and 3,Stage Three Modules,communications,2021/2,Communications
DRA3075,Playwriting,30,1,Stage Three Modules,communications,2021/2,Communications
DRA3076,The Actor's Body: Intercultural Theories and Practices,30,1,Stage Three Modules,communications,2021/2,Communications
DRA3088,Women and Theatre 1700-1928,30,1,Stage Three Modules,communications,2021/2,Communications
DRA3092,Theatre for a Changing Climate,30,1,Stage Three Modules,communications,2021/2,Communications
DRA3094,Theatre Dissertation,30,2,Stage Three Modules,communications,2021/2,Communications
DRA3095,Music Drama,30,1,Stage Three Modules,communications,2021/2,Communications
DRA3099,"British South Asian Theatre, Film and Television",30,1,Stage Three Modules,communications,2021/2,Communications
DRA3100,Physical Performance,30,1,Stage Three Modules,communications,2021/2,Communications
DRA3102,Audio Dramaturgy: Theatre of the Ear,30,1,Stage Three Modules,communications,2021/2,Communications
EAF3106,"Female Screens: Representation, Agency and Authorship",30,2,Stage Three Modules,communications,2021/2,Communications
EAF3501,American Independent Film,30,1,Stage Three Modules,communications,2021/2,Communications
EAF3508,Beyond Sex and the City: Becoming a Woman in Western Cinema,30,1,Stage Three Modules,communications,2021/2,Communications
EAF3513,British Screens,30,1,Stage Three Modules,communications,2021/2,Communications
EAF3514,Film Studies Dissertation,30,2,Stage Three Modules,communications,2021/2,Communications
EAF3515,Something to See: War and Visual Media,30,1,Stage Three Modules,communications,2021/2,Communications
EAF3516,Creative Film Dissertation,30,2,Stage Three Modules,communications,2021/2,Communications
EAF3518,Queering British Film and Television,30,2,Stage Three Modules,communications,2021/2,Communications
DRAM103,Cultural Adaptation,30,1 and 2,Masters Modules,communications,2021/2,Communications
DRAM136,Contemporary Performance Practices,30,1,Masters Modules,communications,2021/2,Communications
DRAM141,Ideas Generation and the Creative Process,30,1,Masters Modules,communications,2021/2,Communications
DRAM142,Creative Management,30,2,Masters Modules,communications,2021/2,Communications
DRAM145,Dissertation (Written or Project),60,1 and 3,Masters Modules,communications,2021/2,Communications
DRAM147,Applying Performance: A Reflective Practice,30,2,Masters Modules,communications,2021/2,Communications
DRAM148,Principles and Practices of Applied Theatre,30,1,Masters Modules,communications,2021/2,Communications
DRAM149,Performance Practice Project,30,2,Masters Modules,communications,2021/2,Communications
DRAM150,Researching Theatre and Performance,30,1 and 2,Masters Modules,communications,2021/2,Communications
EAFM081,Hearing Film: Film Sound and Music,30,2,Masters Modules,communications,2021/2,Communications
EAFM088,"Sense, Sensation and Cinema",30,1,Masters Modules,communications,2021/2,Communications
EAFM200,Distribution and Markets,30,1,Masters Modules,communications,2021/2,Communications
EAFM201,The Entertainment Value Chain,30,2,Masters Modules,communications,2021/2,Communications
EAFM202,Models of Innovation,30,2,Masters Modules,communications,2021/2,Communications
EAFM203,Dissertation,60,3,Masters Modules,communications,2021/2,Communications
EAFM204,Dissertation Project,60,3,Masters Modules,communications,2021/2,Communications
EAFM205,"The International Film Business: Approaches, Concepts and Strategies",30,1,Masters Modules,communications,2021/2,Communications
PSY1105,Introduction to Behaviour and Evolution,15,1,Stage One Modules,psychology,2021/2,Psychology
PSY1126,Classic Studies in Psychology,15,2,Stage One Modules,psychology,2021/2,Psychology
PSY1202,Introduction to Biological Psychology,15,2,Stage One Modules,psychology,2021/2,Psychology
PSY1203,Introduction to Social Psychology,15,1,Stage One Modules,psychology,2021/2,Psychology
PSY1204,Introduction to Clinical Psychology,15,1,Stage One Modules,psychology,2021/2,Psychology
PSY1205,Introduction to Statistics,15,1 and 2,Stage One Modules,psychology,2021/2,Psychology
PSY1206,Introduction to Research Methods,15,1,Stage One Modules,psychology,2021/2,Psychology
PSY1207,"Cognition, Emotion and Development",15,2,Stage One Modules,psychology,2021/2,Psychology
PSY1208,Workplace Learning,15,1 and 2,Stage One Modules,psychology,2021/2,Psychology
PSY2203,Social Psychology II,15,1,Stage Two Modules,psychology,2021/2,Psychology
PSY2205,Personality and Individual Differences,15,1,Stage Two Modules,psychology,2021/2,Psychology
PSY2206,Methods and Statistics in Psychology II,15,1 and 2,Stage Two Modules,psychology,2021/2,Psychology
PSY2209,Cognition Practical I,15,1,Stage Two Modules,psychology,2021/2,Psychology
PSY2210,Social Practical I,15,1,Stage Two Modules,psychology,2021/2,Psychology
PSY2212,Cognition Practical II,15,2,Stage Two Modules,psychology,2021/2,Psychology
PSY2213,Social Practical II,15,2,Stage Two Modules,psychology,2021/2,Psychology
PSY2214,Observations and Experiments in Animal Behaviour,15,1,Stage Two Modules,psychology,2021/2,Psychology
PSY2216,Qualitative Methods and Interview Skills,15,2,Stage Two Modules,psychology,2021/2,Psychology
PSY2217,Wild Behaviour,15,2,Stage Two Modules,psychology,2021/2,Psychology
PSY2218,Social Practical III,15,1,Stage Two Modules,psychology,2021/2,Psychology
PSY2303,Cognition and Emotion,15,2,Stage Two Modules,psychology,2021/2,Psychology
PSY2304,Biological Basis of Behaviour,15,2,Stage Two Modules,psychology,2021/2,Psychology
PSY2306,Development Psychology and Psychopathology,15,1,Stage Two Modules,psychology,2021/2,Psychology
PSY3401,Psychology Research Project,45,1 and 2,Stage Three Modules,psychology,2021/2,Psychology
PSY3402,Methods and Statistics in Psychology III,15,1,Stage Three Modules,psychology,2021/2,Psychology
PSY3403,Contemporary Issues in Psychology,15,2,Stage Three Modules,psychology,2021/2,Psychology
PSY3404,One Year Study Abroad,120,"1, 2 and 3",Stage Three Modules,psychology,2021/2,Psychology
PSY3405,Psychology Dissertation,30,1 and 2,Stage Three Modules,psychology,2021/2,Psychology
PSY3406,Professional Placement,120,"1, 2 and 3",Stage Three Modules,psychology,2021/2,Psychology
PSY3411,Psychology and Law,15,1 and 2,Stage Three Modules,psychology,2021/2,Psychology
PSY3412,The Psychology of Gender,15,1,Stage Three Modules,psychology,2021/2,Psychology
PSY3416,Work and Organisational Psychology,15,1,Stage Three Modules,psychology,2021/2,Psychology
PSY3417,The Associative Mind,15,1,Stage Three Modules,psychology,2021/2,Psychology
PSY3418,Processes of Human Memory,15,1,Stage Three Modules,psychology,2021/2,Psychology
PSY3419,Studying Cognition and Emotion with Brain Imaging,15,1,Stage Three Modules,psychology,2021/2,Psychology
PSY3420,Brain Plasticity and Language Learning across the Lifespan,15,1,Stage Three Modules,psychology,2021/2,Psychology
PSY3425,Cognitive Behavioural Approaches to Mood Disorders,15,2,Stage Three Modules,psychology,2021/2,Psychology
PSY3426,Parental Psychiatric Disorders and Children's Development,15,2,Stage Three Modules,psychology,2021/2,Psychology
PSY3427,Compulsive Behaviour,15,1,Stage Three Modules,psychology,2021/2,Psychology
PSY3431,Comparative Approaches in the Study of Brain and Behaviour,15,1,Stage Three Modules,psychology,2021/2,Psychology
PSY3432,The Moral Mind,15,1,Stage Three Modules,psychology,2021/2,Psychology
PSY3437,The Psychology of Addiction,15,1,Stage Three Modules,psychology,2021/2,Psychology
PSY3439,Social Exclusion and Inclusion in Childhood and Adolescence,15,2,Stage Three Modules,psychology,2021/2,Psychology
PSY3440,The Psychology of Helping,15,1,Stage Three Modules,psychology,2021/2,Psychology
PSY3441,Psychology of Close Relationships,15,1,Stage Three Modules,psychology,2021/2,Psychology
PSY3443,The Social Psychology of Ageing and Ageism,15,1,Stage Three Modules,psychology,2021/2,Psychology
PSY3444,Foundations of Human Behaviour,15,1,Stage Three Modules,psychology,2021/2,Psychology
PSY3445,Mechanisms of Face Recognition,15,1,Stage Three Modules,psychology,2021/2,Psychology
PSY3446,Prevention Science in Developmental Psychopathology,15,2,Stage Three Modules,psychology,2021/2,Psychology
PSY3447,Solitude and Social Withdrawal across the Lifespan,15,2,Stage Three Modules,psychology,2021/2,Psychology
PSY3448,Sleep and Psychology,15,2,Stage Three Modules,psychology,2021/2,Psychology
PSY3910,Professional Development Experience,5,1 and 2,Stage Three Modules,psychology,2021/2,Psychology
PYC3007,Core Skills for Working with Young People with Mental Health Problems and Their Families,60,"1, 2 and 3",Stage Three Modules,psychology,2021/2,Psychology
PYC3008,Evidence-based CBT with Children and Young People,60,"1, 2 and 3",Stage Three Modules,psychology,2021/2,Psychology
PYC3009,Evidence-based Parenting Interventions,60,"1, 2 and 3",Stage Three Modules,psychology,2021/2,Psychology
PYC3010,Fundamental Principles 0-5s,20,"1, 2 and 3",Stage Three Modules,psychology,2021/2,Psychology
PYC3011,Interventions to Enhance Attachment in Vulnerable Groups,20,"1, 2 and 3",Stage Three Modules,psychology,2021/2,Psychology
PYC3012,Interventions for Existing Diagnosable Problems in Children Aged 1.5 to 5 Years,20,"1, 2 and 3",Stage Three Modules,psychology,2021/2,Psychology
PYC3019,Engagement and Assessment of Patients with Common Mental Health Problems,20,1,Stage Three Modules,psychology,2021/2,Psychology
PYC3019DA,Engagement and Assessment of Patients with Common Mental Health Problems,20,1,Stage Three Modules,psychology,2021/2,Psychology
PYC3020,Evidence-based Low Intensity Treatments for Common Mental Health Problems,20,1,Stage Three Modules,psychology,2021/2,Psychology
PYC3020DA,Evidence-based Low Intensity Treatments for Common Mental Health Problems,20,1,Stage Three Modules,psychology,2021/2,Psychology
PYC3021,"Values, Diversity and Context",20,2,Stage Three Modules,psychology,2021/2,Psychology
PYC3021DA,"Values, Diversity and Context",20,2,Stage Three Modules,psychology,2021/2,Psychology
PYC3022,Children and Young People's Mental Health Settings: Context and Values,20,2 and 3,Stage Three Modules,psychology,2021/2,Psychology
PYC3023,Fundamental Skills: Assessment and Engagement,20,2 and 3,Stage Three Modules,psychology,2021/2,Psychology
PYC3024,Evidence-based Interventions for Common Mental Health Problems with Children and Young People (Theory and Skills),20,"1, 2 and 3",Stage Three Modules,psychology,2021/2,Psychology
PYC3025,"Working, Assessing and Engaging in Education Settings",20,1 and 2,Stage Three Modules,psychology,2021/2,Psychology
PYC3026,Common Problems and Processes in Education Settings,20,2 and 3,Stage Three Modules,psychology,2021/2,Psychology
PYC3027,Interventions for Emerging Mental Health Difficulties in Education Settings,20,2,Stage Three Modules,psychology,2021/2,Psychology
PYC3028,Autism-Learning Disability Core Knowledge and Skills,20,2,Stage Three Modules,psychology,2021/2,Psychology
PYC3029,"Assessment, Engagement and Formulation with Young People and Families (Autism and Learning Disabilities)",20,2,Stage Three Modules,psychology,2021/2,Psychology
PYC3030,Mental Health Interventions with Young People and Families (Autism and Learning Disabilities),20,2 and 3,Stage Three Modules,psychology,2021/2,Psychology
PYC3031,Engagement and Assessment with People with Severe Mental Health Problems,20,"1, 2 and 3",Stage Three Modules,psychology,2021/2,Psychology
PYC3032,Care Planning in Partnership,20,"1, 2 and 3",Stage Three Modules,psychology,2021/2,Psychology
PYC3033,Low Intensity Psychological Interventions for Severe Mental Health Problems,20,"1, 2 and 3",Stage Three Modules,psychology,2021/2,Psychology
PSYM201,Advanced Statistics,30,1 and 2,Masters Modules,psychology,2021/2,Psychology
PSYM202,Behavioural Science Research Skills,15,1 and 2,Masters Modules,psychology,2021/2,Psychology
PSYM204,Advances and Methods in Social and Organisational Psychology,30,1 and 2,Masters Modules,psychology,2021/2,Psychology
PSYM205,Advances and Methods in Animal Behaviour,30,1 and 2,Masters Modules,psychology,2021/2,Psychology
PSYM208,Animal Behaviour Research Skills,15,"1, 2 and 3",Masters Modules,psychology,2021/2,Psychology
PSYM210,Research Apprenticeship,90,"1, 2 and 3",Masters Modules,psychology,2021/2,Psychology
PSYM211,Current Research Issues in Social and Organisational Psychology,15,2,Masters Modules,psychology,2021/2,Psychology
PSYM212,Current Research Issues in Psychological Research Methods,15,1 and 2,Masters Modules,psychology,2021/2,Psychology
PSYM213,Current Research Issues in Animal Behaviour,15,1 and 2,Masters Modules,psychology,2021/2,Psychology
PSYM220,Research Project,60,"1, 2 and 3",Masters Modules,psychology,2021/2,Psychology
PSYM220Z,Research Project,60,1 and 2,Masters Modules,psychology,2021/2,Psychology
PSYM221,Introduction to Statistics,15,1,Masters Modules,psychology,2021/2,Psychology
PSYM221Z,Introduction to Statistics,15,1,Masters Modules,psychology,2021/2,Psychology
PSYM222,Research Methods and Conceptual Issues in Psychology,15,1,Masters Modules,psychology,2021/2,Psychology
PSYM222Z,Research Methods and Conceptual Issues in Psychology,15,1,Masters Modules,psychology,2021/2,Psychology
PSYM223,Social Psychology,15,2,Masters Modules,psychology,2021/2,Psychology
PSYM223Z,Social Psychology,15,1,Masters Modules,psychology,2021/2,Psychology
PSYM225,Biological Psychology,15,1,Masters Modules,psychology,2021/2,Psychology
PSYM225Z,Biological Psychology,15,1,Masters Modules,psychology,2021/2,Psychology
PSYM227,Clinical Psychology,15,1,Masters Modules,psychology,2021/2,Psychology
PSYM227Z,Clinical Psychology,15,1,Masters Modules,psychology,2021/2,Psychology
PYCM001,Psychological Therapies Research Project,60,"1, 2 and 3",Masters Modules,psychology,2021/2,Psychology
PYCM002,Methodological Approaches in Psychological Therapies Research,20,"1, 2 and 3",Masters Modules,psychology,2021/2,Psychology
PYCM003,Enhancing Practice: Broadening the Scope of Low Intensity CBT Interventions,20,"1, 2 and 3",Masters Modules,psychology,2021/2,Psychology
PYCM014,Assessed Teaching Practice,15,"1, 2 and 3",Masters Modules,psychology,2021/2,Psychology
PYCM015,Family Therapy and the Family of Therapies,15,1,Masters Modules,psychology,2021/2,Psychology
PYCM027,Core Skills for Working with Young People with Mental Health Problems and Their Families,60,"1, 2 and 3",Masters Modules,psychology,2021/2,Psychology
PYCM028,Evidence-based CBT with Children and Young People,60,"1, 2 and 3",Masters Modules,psychology,2021/2,Psychology
PYCM029,Evidence-based Parenting Interventions,60,"1, 2 and 3",Masters Modules,psychology,2021/2,Psychology
PYCM030,Systemic Family Practice in CAMHS,30,1,Masters Modules,psychology,2021/2,Psychology
PYCM031,Systemic Family Practice for Adolescent Eating Disorders,30,2 and 3,Masters Modules,psychology,2021/2,Psychology
PYCM032,Systemic Family Practice for Adolescent Conduct Disorders,15,2,Masters Modules,psychology,2021/2,Psychology
PYCM033,Systemic Family Practice for Adolescent Self-harm/Depression,15,3,Masters Modules,psychology,2021/2,Psychology
PYCM034,Fundamental Principles 0-5s,20,"1, 2 and 3",Masters Modules,psychology,2021/2,Psychology
PYCM035,Interventions to Enhance Attachment in Vulnerable Groups,20,"1, 2 and 3",Masters Modules,psychology,2021/2,Psychology
PYCM036,Interventions for Existing Diagnosable Problems in Children Aged 1.5 to 5 Years,20,"1, 2 and 3",Masters Modules,psychology,2021/2,Psychology
PYCM037,The Fundamentals of Cognitive Behavioural Therapy,30,"1, 2 and 3",Masters Modules,psychology,2021/2,Psychology
PYCM038,Cognitive Behavioural Therapy (CBT) for Depression,30,"1, 2 and 3",Masters Modules,psychology,2021/2,Psychology
PYCM039,Cognitive Behavioural Therapy (CBT) for Anxiety Disorder,30,"1, 2 and 3",Masters Modules,psychology,2021/2,Psychology
PYCM040,Cognitive Behavioural Therapy (CBT) - Clinical Practice,30,"1, 2 and 3",Masters Modules,psychology,2021/2,Psychology
PYCM042,Clinical Supervision Practice Placement,30,2,Masters Modules,psychology,2021/2,Psychology
PYCM051,Psychological Therapies Research Methods,15,2 and 3,Masters Modules,psychology,2021/2,Psychology
PYCM052,Evidenced-Based Practice and Practice-Based Evidence in Family Therapy,15,1 and 2,Masters Modules,psychology,2021/2,Psychology
PYCM053,Key Concepts and Skills in Systemic/Family Therapy Practice,15,1 and 2,Masters Modules,psychology,2021/2,Psychology
PYCM054,Systemic Clinical Practice: Part 1,15,"1, 2 and 3",Masters Modules,psychology,2021/2,Psychology
PYCM055,Systemic Clinical Practice: Part 2,15,"1, 2 and 3",Masters Modules,psychology,2021/2,Psychology
PYCM056,Issues in Contemporary Family Therapy Practice,15,1 and 2,Masters Modules,psychology,2021/2,Psychology
PYCM057,Couple Therapy,15,3,Masters Modules,psychology,2021/2,Psychology
PYCM061,Psychodynamic Clinical Practice II,15,"1, 2 and 3",Masters Modules,psychology,2021/2,Psychology
PYCM067,Engagement and Assessment of Patients with Common Mental Health Problems,20,1,Masters Modules,psychology,2021/2,Psychology
PYCM068,Evidence-based Low Intensity Treatments for Common Mental Health Problems,20,1,Masters Modules,psychology,2021/2,Psychology
PYCM069,"Values, Diversity and Context",20,2,Masters Modules,psychology,2021/2,Psychology
PYCM070,Fundamentals of Professional Practice and Ethics,20,"1, 2 and 3",Masters Modules,psychology,2021/2,Psychology
PYCM077,Essential Competencies for Working with People with Psychosis and Bipolar Diagnoses,30,"1, 2 and 3",Masters Modules,psychology,2021/2,Psychology
PYCM078,Cognitive Behavioural Therapy (CBT) for Psychosis and Bipolar Disorder,30,"1, 2 and 3",Masters Modules,psychology,2021/2,Psychology
PYCM079,Children and Young People's Mental Health Settings: Context and Values,20,2 and 3,Masters Modules,psychology,2021/2,Psychology
PYCM080,Fundamental Skills: Assessment and Engagement,20,2 and 3,Masters Modules,psychology,2021/2,Psychology
PYCM081,Evidence-based Interventions for Common Mental Health Problems with Children and Young People (Theory and Skills),20,"1, 2 and 3",Masters Modules,psychology,2021/2,Psychology
PYCM082,"Working, Assessing and Engaging in Education Settings",20,1 and 2,Masters Modules,psychology,2021/2,Psychology
PYCM083,Common Problems and Processes in Education Settings,20,2 and 3,Masters Modules,psychology,2021/2,Psychology
PYCM084,Interventions for Emerging Mental Health Difficulties in Education Settings,20,2,Masters Modules,psychology,2021/2,Psychology
PYCM086,Autism-Learning Disability Core Knowledge and Skills,20,1 and 2,Masters Modules,psychology,2021/2,Psychology
PYCM087,"Assessment, Engagement and Formulation with Young People and Families (Autism and Learning Disabilities)",20,2 and 3,Masters Modules,psychology,2021/2,Psychology
PYCM088,Mental Health Interventions with Young People and Families (Autism and Learning Disabilities),20,2,Masters Modules,psychology,2021/2,Psychology
PYCM089,Supervising Evidence-Based Psychological Therapies/Interventions in Child and Adolescent Mental Health,30,1,Masters Modules,psychology,2021/2,Psychology
PYCM090,Clinical Supervision Practice Placement (Wellbeing Practitioner for Children and Young People),30,2,Masters Modules,psychology,2021/2,Psychology
PYCM091,Clinical Supervision Practice Placement (Education Mental Health Practitioner),30,2,Masters Modules,psychology,2021/2,Psychology
PYCM096,Evidence-based Low Intensity Treatments for Common Mental Health Problems,20,1,Masters Modules,psychology,2021/2,Psychology
PYCM099,"Clinical Practice with Children, Young People and Families",70,"1, 2 and 3",Masters Modules,psychology,2021/2,Psychology
PYCM101,Psychological Therapies Research and Evaluation,60,"1, 2 and 3",Masters Modules,psychology,2021/2,Psychology
PYCM104,The Fundamentals of Cognitive Behavioural Therapy,20,2,Masters Modules,psychology,2021/2,Psychology
PYCM105,Cognitive Behavioural Therapy (CBT) for Anxiety and Depression - Theory,20,3,Masters Modules,psychology,2021/2,Psychology
PYCM106,Cognitive Behavioural Therapy (CBT) for Anxiety and Depression - Clinical Practice,20,3,Masters Modules,psychology,2021/2,Psychology
PYCM107,Working with Complexity: Essential Competencies for Working with People with Psychosis and Bipolar Disorder,20,"1, 2 and 3",Masters Modules,psychology,2021/2,Psychology
PYCM108,Cognitive Behavioural Therapy (CBT) for Psychosis and Bipolar Disorder - Theory,20,2 and 3,Masters Modules,psychology,2021/2,Psychology
PYCM109,Cognitive Behavioural Therapy (CBT) for Psychosis and Bipolar Disorder - Clinical Practice,20,2 and 3,Masters Modules,psychology,2021/2,Psychology
PYCM110,Working with Complexity: Essential Competencies for Working with People with Personality Disorder,20,"1, 2 and 3",Masters Modules,psychology,2021/2,Psychology
PYCM111,Cognitive Behavioural Therapy (CBT) for Personality Disorder - Theory,20,2 and 3,Masters Modules,psychology,2021/2,Psychology
PYCM112,Cognitive Behavioural Therapy (CBT) for Personality disorder - Clinical Practice,20,2 and 3,Masters Modules,psychology,2021/2,Psychology
PYCM117,Children and Young People's Mental Health Settings: Context and Values,20,2 and 3,Masters Modules,psychology,2021/2,Psychology
PYCM118,"Working with CYP and Families with complex mental health needs: Assessment, Engagement and Formulation",20,2 and 3,Masters Modules,psychology,2021/2,Psychology
PYCM119,Working with CYP and Families with Complex Mental Health Needs: Therapeutic Skills and Interventions to Improve Psychological Wellbeing,20,1 and 3,Masters Modules,psychology,2021/2,Psychology
PYCM120,Engagement and assessment with people with severe mental health problems,20,"1, 2 and 3",Masters Modules,psychology,2021/2,Psychology
PYCM121,Care Planning in Partnership,20,"1, 2 and 3",Masters Modules,psychology,2021/2,Psychology
PYCM122,Low Intensity Psychological Interventions for Severe Mental Health Problems,20,"1, 2 and 3",Masters Modules,psychology,2021/2,Psychology
PYCM130,Mental Health Law: Underpinning Knowledge and Context,30,1 and 2,Masters Modules,psychology,2021/2,Psychology
PYCM131,Trainee Approved Clinician Practice,30,"1, 2 and 3",Masters Modules,psychology,2021/2,Psychology
CLA1001,Greek History: Problems and Sources,30,1 and 2,Stage One Modules,classics,2021/2,Classics
CLA1006,Greek and Roman Drama,30,1 and 2,Stage One Modules,classics,2021/2,Classics
CLA1202,Classical Language and Texts: Greek II,30,1 and 2,Stage One Modules,classics,2021/2,Classics
CLA1204,Classical Language and Texts: Greek III,30,1 and 2,Stage One Modules,classics,2021/2,Classics
CLA1252,Classical Language and Texts: Latin II,30,1 and 2,Stage One Modules,classics,2021/2,Classics
CLA1254,Classical Language and Texts: Latin III,30,1 and 2,Stage One Modules,classics,2021/2,Classics
CLA1307,Ancient Sources (Written Evidence) Ancient Medicine,15,1,Stage One Modules,classics,2021/2,Classics
CLA1408,Text and Context: Suetonius and Imperial Power,15,2,Stage One Modules,classics,2021/2,Classics
CLA1410,Text and Context: Writing Women in Ancient Literature,15,1,Stage One Modules,classics,2021/2,Classics
CLA1507,Ancient World: Greek Philosophy,15,1,Stage One Modules,classics,2021/2,Classics
CLA1514,"Ancient Sources (Material Evidence) - Pompeii: Destruction, Discovery and Afterlife",15,1,Stage One Modules,classics,2021/2,Classics
THE1070,Elements of New Testament Greek,15,1,Stage One Modules,classics,2021/2,Classics
THE1076,Religion in the Modern World,15,1,Stage One Modules,classics,2021/2,Classics
THE1101,The Bible: Past and Present,15,1,Stage One Modules,classics,2021/2,Classics
THE1103,Introducing Christian Theologies,15,2,Stage One Modules,classics,2021/2,Classics
THE1106,Philosophy of Religion and Christian Ethics,15,2,Stage One Modules,classics,2021/2,Classics
THE1109,Introduction to the History and Literatures of the Bible,15,1,Stage One Modules,classics,2021/2,Classics
THE1110,The History of Early Christianities,15,2,Stage One Modules,classics,2021/2,Classics
CLA2001,Greek History: Problems and Sources,30,1 and 2,Stage Two Modules,classics,2021/2,Classics
CLA2006,Greek and Roman Drama,30,1 and 2,Stage Two Modules,classics,2021/2,Classics
CLA2202,Classical Language and Texts: Greek II,30,1 and 2,Stage Two Modules,classics,2021/2,Classics
CLA2205,Classical Language and Texts: Greek IV,30,1 and 2,Stage Two Modules,classics,2021/2,Classics
CLA2252,Classical Language and Texts: Latin II,30,1 and 2,Stage Two Modules,classics,2021/2,Classics
CLA2254,Classical Language and Texts: Latin IV,30,1 and 2,Stage Two Modules,classics,2021/2,Classics
CLA2307,Ancient Sources (Written Evidence) Ancient Medicine,15,1,Stage Two Modules,classics,2021/2,Classics
CLA2408,Text and Context: Suetonius and Imperial Power,15,2,Stage Two Modules,classics,2021/2,Classics
CLA2410,Text and Context: Writing Women in Ancient Literature,15,1,Stage Two Modules,classics,2021/2,Classics
CLA2507,Ancient World: Greek Philosophy,15,1,Stage Two Modules,classics,2021/2,Classics
CLA2514,"Ancient Sources (Material Evidence) - Pompeii: Destruction, Discovery and Afterlife",15,1,Stage Two Modules,classics,2021/2,Classics
THE2024,"Spirituality - Prayer, Meditation and Worship",30,2,Stage Two Modules,classics,2021/2,Classics
THE2026,Postcolonial Theology,30,1,Stage Two Modules,classics,2021/2,Classics
THE2034,Intermediate New Testament Greek,15,2,Stage Two Modules,classics,2021/2,Classics
THE2147,"Early Christian Women: Eve, Mary, Thecla",30,1,Stage Two Modules,classics,2021/2,Classics
THE2148,Living with Robots: New Technologies and Ethics in Christian Perspective,30,2,Stage Two Modules,classics,2021/2,Classics
THE2152,"Evolution, God and Gaia",30,2,Stage Two Modules,classics,2021/2,Classics
THE2173,Life and Death in Israel and Judah,30,2,Stage Two Modules,classics,2021/2,Classics
THE2185,Incarnation: Topics in Philosophical Theology,30,1,Stage Two Modules,classics,2021/2,Classics
THE2195,Blasphemy and the Abrahamic Faiths,30,1,Stage Two Modules,classics,2021/2,Classics
THE2221,"God, Food and Alcohol in Israelite Cultures",30,2,Stage Two Modules,classics,2021/2,Classics
CLA3007,The Crisis of the Athenian Polis,30,1 and 2,Stage Three Modules,classics,2021/2,Classics
CLA3008,The Age of Cicero,30,1 and 2,Stage Three Modules,classics,2021/2,Classics
CLA3009,Dissertation,30,1 and 2,Stage Three Modules,classics,2021/2,Classics
CLA3033,"Magic, Witchcraft and Ghosts in the Greek and Roman Worlds",30,1 and 2,Stage Three Modules,classics,2021/2,Classics
CLA3045,Thucydides and the Idea of History,30,1 and 2,Stage Three Modules,classics,2021/2,Classics
CLA3046,Virgil's Georgic Environment,15,1,Stage Three Modules,classics,2021/2,Classics
CLA3054,Domination and Resistance in Roman Britain,30,1 and 2,Stage Three Modules,classics,2021/2,Classics
CLA3113,Art in Greek Society,15,1,Stage Three Modules,classics,2021/2,Classics
CLA3114,Art in Roman Society,15,2,Stage Three Modules,classics,2021/2,Classics
CLA3118,The World(s) of Didactic Poetry,30,1 and 2,Stage Three Modules,classics,2021/2,Classics
CLA3123,Applied Classics,15,2,Stage Three Modules,classics,2021/2,Classics
