nss_year,subject_code,subject,theme,positivity_pct,n_questions
2025,CAH15-02,Economics,teaching,87.73543091655266,4
2025,CAH15-03,Politics,academic_support,75.58081164534627,3
2025,CAH15-03,Politics,assessment_feedback,71.32000000000001,5
2025,CAH15-03,Politics,free_expression,77.79999999999998,1
2025,CAH15-03,Politics,learning_opps,80.17292653375922,4
2025,CAH15-03,Politics,learning_resources,89.95193302891933,3
2025,CAH15-03,Politics,organisation,82.8983105513746,3
2025,CAH15-03,Politics,student_voice,58.627283912642255,3
2025,CAH15-03,Politics,teaching,88.25,4
2025,CAH16-01,Law,academic_support,74.21390194761585,3
2025,CAH16-01,Law,assessment_feedback,69.62,5
2025,CAH16-01,Law,free_expression,78.0,1
2025,CAH16-01,Law,learning_opps,76.33062080536914,4
2025,CAH16-01,Law,learning_resources,85.4104107406986,3
2025,CAH16-01,Law,organisation,83.46587802917192,3
2025,CAH16-01,Law,student_voice,57.637733644859814,3
2025,CAH16-01,Law,teaching,85.95,4
2025,CAH17-01,Business and management,academic_support,78.86353021978023,3
2025,CAH17-01,Business and management,assessment_feedback,81.7810003732736,5
2025,CAH17-01,Business and management,free_expression,84.8,1
2025,CAH17-01,Business and management,learning_opps,81.72291180587962,4
2025,CAH17-01,Business and management,learning_resources,87.76341247789847,3
2025,CAH17-01,Business and management,organisation,86.48211464324085,3
2025,CAH17-01,Business and management,student_voice,74.12965360958239,3
2025,CAH17-01,Business and management,teaching,84.4,4
2025,CAH19-01,English studies,academic_support,83.7,6
2025,CAH19-01,English studies,assessment_feedback,73.22,10
2025,CAH19-01,English studies,free_expression,79.7,2
2025,CAH19-01,English studies,learning_opps,82.325,8
2025,CAH19-01,English studies,learning_resources,90.52679324894514,6
2025,CAH19-01,English studies,organisation,85.157310565635,6
2025,CAH19-01,English studies,student_voice,71.23540106951873,6
2025,CAH19-01,English studies,teaching,92.225,8
2025,CAH19-04,Languages and area studies,academic_support,84.11558245083208,3
2025,CAH19-04,Languages and area studies,assessment_feedback,76.7991847826087,5
2025,CAH19-04,Languages and area studies,free_expression,83.6,1
2025,CAH19-04,Languages and area studies,learning_opps,84.94835787089467,4
2025,CAH19-04,Languages and area studies,learning_resources,90.09606918238994,3
2025,CAH19-04,Languages and area studies,organisation,82.98519685039369,3
2025,CAH19-04,Languages and area studies,student_voice,67.0874193548387,3
2025,CAH19-04,Languages and area studies,teaching,91.40566251415628,4
2025,CAH20-01,History and archaeology,academic_support,84.59446437724243,3
2025,CAH20-01,History and archaeology,assessment_feedback,73.74837423312884,5
2025,CAH20-01,History and archaeology,free_expression,79.2,1
2025,CAH20-01,History and archaeology,learning_opps,82.27498084291189,4
2025,CAH20-01,History and archaeology,learning_resources,88.35627615062762,3
2025,CAH20-01,History and archaeology,organisation,84.59610935856992,3
2025,CAH20-01,History and archaeology,student_voice,65.22666311868015,3
2025,CAH20-01,History and archaeology,teaching,91.87464572960552,4
2025,CAH20-02,Philosophy and religious studies,academic_support,82.99166666666667,3
2025,CAH20-02,Philosophy and religious studies,assessment_feedback,74.32,5
2025,CAH20-02,Philosophy and religious studies,free_expression,83.6,1
2025,CAH20-02,Philosophy and religious studies,learning_opps,80.6220515137822,4
2025,CAH20-02,Philosophy and religious studies,learning_resources,91.63383742911154,3
2025,CAH20-02,Philosophy and religious studies,organisation,87.49183027232425,3
2025,CAH20-02,Philosophy and religious studies,student_voice,74.83615635179152,3
2025,CAH20-02,Philosophy and religious studies,teaching,91.51424694708277,4
2025,CAH23-01,Combined and general studies,academic_support,78.96666666666667,3
2025,CAH23-01,Combined and general studies,assessment_feedback,73.28,5
2025,CAH23-01,Combined and general studies,free_expression,74.2,1
2025,CAH23-01,Combined and general studies,learning_opps,81.54999999999998,4
2025,CAH23-01,Combined and general studies,learning_resources,90.41598837209303,3
2025,CAH23-01,Combined and general studies,organisation,81.14942857142857,3
2025,CAH23-01,Combined and general studies,student_voice,66.08613569321534,3
2025,CAH23-01,Combined and general studies,teaching,89.95,4
2025,CAH24-01,"Media, journalism and communications",academic_support,81.43333333333334,3
2025,CAH24-01,"Media, journalism and communications",assessment_feedback,72.06607369758576,5
2025,CAH24-01,"Media, journalism and communications",free_expression,78.3,1
2025,CAH24-01,"Media, journalism and communications",learning_opps,82.1,4
2025,CAH24-01,"Media, journalism and communications",learning_resources,86.54434968017058,3
2025,CAH24-01,"Media, journalism and communications",organisation,78.98528138528138,3
2025,CAH24-01,"Media, journalism and communications",student_voice,68.14563318777293,3
2025,CAH24-01,"Media, journalism and communications",teaching,84.95,4
2025,CAH25-02,Performing arts,academic_support,81.2,3
2025,CAH25-02,Performing arts,assessment_feedback,76.13989071038252,5
2025,CAH25-02,Performing arts,free_expression,78.2,1
2025,CAH25-02,Performing arts,learning_opps,83.175,4
2025,CAH25-02,Performing arts,learning_resources,89.64924012158055,3
2025,CAH25-02,Performing arts,organisation,84.09532710280374,3
2025,CAH25-02,Performing arts,student_voice,64.61770186335403,3
2025,CAH25-02,Performing arts,teaching,95.0,4
2025,CAH26-01,"Geography, earth and environmental studies",academic_support,80.15279255319147,3
2025,CAH26-01,"Geography, earth and environmental studies",assessment_feedback,79.87392344497607,5
2025,CAH26-01,"Geography, earth and environmental studies",free_expression,82.5,1
2025,CAH26-01,"Geography, earth and environmental studies",learning_opps,86.83463112708395,4
2025,CAH26-01,"Geography, earth and environmental studies",learning_resources,92.78644253109196,3
2025,CAH26-01,"Geography, earth and environmental studies",organisation,86.90811907983762,3
2025,CAH26-01,"Geography, earth and environmental studies",student_voice,72.23403199117483,3
2025,CAH26-01,"Geography, earth and environmental studies",teaching,89.54547721152886,4
